Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.joda.beans.impl.direct.DirectFieldsBeanBuilder,34.0,7.0,14.0,7.0,1.0,8.0,0.0,0.0,22.0,8.0,0.0,
org.joda.beans.impl.direct.DirectMetaBean,22.0,5.0,6.0,7.0,2.0,1.0,0.0,0.0,56.0,9.0,0.0,
org.joda.beans.impl.direct.DirectMetaProperty,128.0,17.0,35.0,18.0,3.0,18.0,0.55,0.5176470588235293,0.0,38.0,5.0,
org.joda.beans.impl.direct.DirectMetaPropertyMap,166.0,13.0,27.0,19.0,1.0,14.0,0.8541666666666666,0.7884615384615384,0.0,24.0,4.0,
org.joda.beans.impl.direct.DirectMetaPropertyMap.Keys,28.0,3.0,5.0,8.0,1.0,2.0,-0.0,0.0,0.0,6.0,1.0,
org.joda.beans.impl.direct.DirectMetaPropertyMap.Values,28.0,3.0,5.0,8.0,1.0,2.0,-0.0,0.0,0.0,6.0,1.0,
org.joda.beans.impl.direct.DirectMetaPropertyMap.Entries,28.0,3.0,4.0,8.0,1.0,1.0,-0.0,0.0,0.0,6.0,1.0,
org.joda.beans.impl.flexi.FlexiBean,172.0,37.0,61.0,21.0,2.0,30.0,0.8888888888888888,0.8648648648648649,0.0,58.0,6.0,
org.joda.beans.impl.flexi.FlexiBeanBuilder,49.0,10.0,13.0,8.0,1.0,6.0,0.1111111111111111,0.09999999999999998,0.0,11.0,1.0,
org.joda.beans.impl.flexi.FlexiMetaBean,79.0,12.0,32.0,16.0,2.0,20.0,0.2727272727272727,0.25,0.0,21.0,1.0,
org.joda.beans.impl.flexi.FlexiMetaProperty,46.0,11.0,17.0,10.0,3.0,6.0,0.8,0.7272727272727273,0.0,11.0,1.0,
org.joda.beans.impl.flexi.FlexiPropertyMap,66.0,8.0,24.0,16.0,2.0,16.0,-0.0,0.0,0.0,17.0,1.0,
org.joda.beans.impl.map.MapBean,41.0,10.0,20.0,11.0,2.0,11.0,1.1111111111111112,1.0,0.0,10.0,1.0,
org.joda.beans.impl.map.MapBeanBuilder,49.0,10.0,13.0,8.0,1.0,6.0,0.1111111111111111,0.09999999999999998,0.0,11.0,1.0,
org.joda.beans.impl.map.MapBeanMetaProperty,46.0,11.0,16.0,10.0,3.0,5.0,0.8,0.7272727272727273,0.0,11.0,1.0,
org.joda.beans.impl.map.MapBeanPropertyMap,64.0,8.0,24.0,17.0,2.0,16.0,-0.0,0.0,0.0,15.0,1.0,
org.joda.beans.impl.map.MapMetaBean,73.0,12.0,29.0,16.0,2.0,17.0,0.2727272727272727,0.25,0.0,17.0,1.0,
org.joda.beans.impl.reflection.ReflectiveMetaBean,101.0,14.0,40.0,20.0,1.0,26.0,0.6153846153846154,0.5714285714285714,0.0,33.0,2.0,
org.joda.beans.impl.reflection.ReflectiveMetaProperty,110.0,12.0,43.0,21.0,3.0,31.0,0.7818181818181817,0.7166666666666667,0.0,44.0,6.0,
org.joda.beans.impl.StandaloneMetaProperty,58.0,11.0,18.0,13.0,3.0,8.0,0.6,0.5454545454545454,0.0,17.0,3.0,
org.joda.beans.integrate.freemarker.FreemarkerObjectWrapper,15.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,
org.joda.beans.integrate.freemarker.FreemarkerTemplateModel,46.0,7.0,22.0,13.0,1.0,15.0,0.16666666666666666,0.1428571428571429,0.0,12.0,1.0,
org.joda.beans.integrate.mongo.BeanMongoDBObject,59.0,12.0,25.0,8.0,1.0,14.0,0.7272727272727273,0.6666666666666667,0.0,14.0,2.0,
org.joda.beans.JodaBeanUtils,544.0,41.0,167.0,57.0,0.0,138.0,0.9875,0.9634146341463414,0.0,221.0,2.0,
org.joda.beans.JodaBeanUtils.Comp,13.0,2.0,4.0,6.0,1.0,2.0,-0.0,0.0,0.0,2.0,1.0,
org.joda.beans.JodaBeanUtils.Cloner,65.0,6.0,30.0,18.0,0.0,24.0,1.2,1.0,1.0,39.0,0.0,
org.joda.beans.JodaBeanUtils.GuavaCloner,51.0,4.0,22.0,7.0,1.0,18.0,0.0,0.0,1.0,36.0,0.0,
