Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jhotdraw.app.action.CopyAction,20.0,2.0,10.0,5.0,1.0,8.0,1.0,0.5,0.0,3.0,1.0,
org.jhotdraw.app.action.CutAction,20.0,2.0,10.0,5.0,1.0,8.0,1.0,0.5,0.0,3.0,1.0,
org.jhotdraw.app.action.DeleteAction,40.0,3.0,21.0,9.0,1.0,18.0,1.0,0.6666666666666667,0.0,11.0,1.0,
org.jhotdraw.app.action.DuplicateAction,19.0,2.0,9.0,4.0,1.0,7.0,1.0,0.5,0.0,5.0,1.0,
org.jhotdraw.app.action.ExitAction,266.0,11.0,56.0,15.0,2.0,45.0,0.5666666666666667,0.5151515151515151,0.0,65.0,3.0,
org.jhotdraw.app.action.ExportAction,67.0,4.0,29.0,12.0,2.0,25.0,0.8333333333333334,0.625,0.0,12.0,2.0,
org.jhotdraw.app.action.FindAction,16.0,2.0,8.0,6.0,2.0,6.0,1.0,0.5,0.0,3.0,1.0,
org.jhotdraw.app.action.FocusAction,73.0,6.0,32.0,11.0,1.0,26.0,0.5,0.41666666666666663,0.0,18.0,2.0,
org.jhotdraw.app.action.LoadAction,52.0,4.0,20.0,7.0,3.0,16.0,1.3333333333333333,1.0,0.0,10.0,1.0,
org.jhotdraw.app.action.LoadRecentAction,64.0,3.0,27.0,7.0,3.0,24.0,0.75,0.5,0.0,12.0,2.0,
org.jhotdraw.app.action.MaximizeAction,21.0,3.0,13.0,6.0,2.0,10.0,1.0,0.6666666666666667,0.0,5.0,1.0,
org.jhotdraw.app.action.MinimizeAction,21.0,3.0,13.0,6.0,2.0,10.0,1.0,0.6666666666666667,0.0,5.0,1.0,
org.jhotdraw.app.action.NewAction,26.0,2.0,16.0,6.0,2.0,14.0,2.0,1.0,0.0,4.0,1.0,
org.jhotdraw.app.action.OpenAction,104.0,4.0,46.0,13.0,2.0,42.0,1.0,0.75,0.0,23.0,1.0,
org.jhotdraw.app.action.OpenRecentAction,93.0,4.0,41.0,12.0,2.0,37.0,0.8333333333333334,0.625,0.0,20.0,2.0,
org.jhotdraw.app.action.OSXDropOnDockAction,45.0,2.0,16.0,7.0,2.0,14.0,2.0,1.0,0.0,7.0,3.0,
org.jhotdraw.app.action.OSXTogglePaletteAction,52.0,4.0,13.0,8.0,1.0,9.0,0.3333333333333333,0.25,0.0,13.0,3.0,
org.jhotdraw.app.action.PasteAction,22.0,2.0,11.0,6.0,1.0,9.0,1.0,0.5,0.0,4.0,1.0,
org.jhotdraw.app.action.PrintAction,137.0,6.0,73.0,25.0,2.0,67.0,1.0,0.8333333333333334,0.0,24.0,1.0,
org.jhotdraw.app.action.RedoAction,55.0,7.0,25.0,10.0,2.0,18.0,0.9444444444444445,0.8095238095238095,0.0,12.0,3.0,
org.jhotdraw.app.action.SaveAction,93.0,5.0,45.0,13.0,2.0,41.0,0.8333333333333333,0.6666666666666667,1.0,21.0,3.0,
org.jhotdraw.app.action.SaveAsAction,8.0,1.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.app.action.SelectAllAction,21.0,2.0,9.0,4.0,1.0,7.0,1.0,0.5,0.0,7.0,1.0,
org.jhotdraw.app.action.ToggleToolBarAction,40.0,4.0,13.0,6.0,1.0,9.0,0.3333333333333333,0.25,0.0,10.0,2.0,
org.jhotdraw.app.action.ToggleViewPropertyAction,87.0,7.0,24.0,11.0,2.0,18.0,0.7857142857142857,0.6734693877551021,0.0,15.0,7.0,
org.jhotdraw.app.action.ToggleVisibleAction,19.0,2.0,7.0,4.0,1.0,5.0,-0.0,0.0,0.0,2.0,1.0,
org.jhotdraw.app.action.UndoAction,55.0,7.0,25.0,10.0,2.0,18.0,0.9444444444444445,0.8095238095238095,0.0,12.0,3.0,
org.jhotdraw.app.action.ViewPropertyAction,65.0,6.0,24.0,11.0,2.0,19.0,0.7333333333333333,0.6111111111111112,0.0,10.0,6.0,
org.jhotdraw.app.Application,34.0,31.0,31.0,0.0,0.0,0.0,1.0333333333333334,1.0,1.0,31.0,1.0,
org.jhotdraw.app.ApplicationModel,12.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,
org.jhotdraw.app.DefaultAppletApplication,31.0,7.0,15.0,5.0,3.0,8.0,0.5833333333333334,0.5,0.0,7.0,2.0,
org.jhotdraw.app.DefaultApplicationModel,161.0,18.0,41.0,15.0,2.0,23.0,0.9679144385026737,0.9141414141414141,6.0,31.0,11.0,
org.jhotdraw.app.DefaultMDIApplication,333.0,18.0,156.0,50.0,3.0,138.0,0.9058823529411765,0.8555555555555556,0.0,54.0,5.0,
org.jhotdraw.app.DefaultOSXApplication,350.0,23.0,175.0,53.0,3.0,152.0,0.8636363636363636,0.8260869565217391,0.0,60.0,3.0,
org.jhotdraw.app.DefaultSDIApplication,297.0,20.0,149.0,49.0,3.0,129.0,0.8947368421052632,0.85,0.0,54.0,1.0,
org.jhotdraw.app.EditableComponent,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,
org.jhotdraw.app.ExportableView,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,
org.jhotdraw.app.OSXPaletteHandler,94.0,11.0,33.0,11.0,0.0,22.0,0.8,0.7272727272727273,0.0,27.0,5.0,
org.jhotdraw.app.PrintableView,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.jhotdraw.app.View,41.0,32.0,32.0,0.0,0.0,0.0,1.032258064516129,1.0,3.0,32.0,7.0,
org.jhotdraw.beans.AbstractBean,36.0,8.0,11.0,8.0,1.0,7.0,-0.0,0.0,7.0,6.0,1.0,
org.jhotdraw.draw.AbstractAttributedCompositeFigure,189.0,27.0,86.0,23.0,4.0,59.0,0.75,0.7222222222222222,3.0,53.0,2.0,
org.jhotdraw.draw.AbstractAttributedDecoratedFigure,92.0,15.0,38.0,11.0,4.0,23.0,0.35714285714285715,0.33333333333333337,3.0,26.0,1.0,
org.jhotdraw.draw.AbstractAttributedFigure,178.0,25.0,78.0,22.0,3.0,53.0,0.7291666666666666,0.7,10.0,49.0,2.0,
org.jhotdraw.draw.AbstractCompositeFigure,447.0,58.0,154.0,37.0,3.0,100.0,0.9298245614035088,0.9137931034482758,4.0,128.0,5.0,
org.jhotdraw.draw.AbstractCompositeFigure.EventHandler,30.0,7.0,15.0,2.0,3.0,8.0,0.0,0.0,1.0,7.0,0.0,
org.jhotdraw.draw.AbstractConnectionHandle,215.0,25.0,78.0,25.0,3.0,53.0,0.9375,0.9,2.0,63.0,6.0,
org.jhotdraw.draw.AbstractConnector,93.0,21.0,38.0,15.0,2.0,18.0,0.8333333333333334,0.7936507936507937,2.0,27.0,3.0,
org.jhotdraw.draw.AbstractConstrainer,28.0,5.0,12.0,6.0,2.0,7.0,0.625,0.5,1.0,8.0,3.0,
org.jhotdraw.draw.AbstractDrawing,80.0,16.0,36.0,16.0,5.0,20.0,0.92,0.8625,2.0,24.0,5.0,
org.jhotdraw.draw.AbstractFigure,333.0,60.0,99.0,35.0,2.0,45.0,0.9491525423728814,0.9333333333333333,2.0,99.0,7.0,
org.jhotdraw.draw.AbstractHandle,182.0,38.0,65.0,22.0,2.0,27.0,0.9324324324324325,0.9078947368421053,17.0,58.0,4.0,
org.jhotdraw.draw.AbstractLayouter,6.0,1.0,4.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,
org.jhotdraw.draw.AbstractLineDecoration,95.0,13.0,36.0,12.0,2.0,23.0,0.7222222222222223,0.6666666666666667,3.0,26.0,3.0,
org.jhotdraw.draw.AbstractLocator,7.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,
org.jhotdraw.draw.AbstractRotateHandle,89.0,14.0,52.0,18.0,3.0,38.0,0.8717948717948718,0.8095238095238095,1.0,17.0,6.0,
org.jhotdraw.draw.AbstractTool,230.0,40.0,96.0,38.0,2.0,58.0,0.9358974358974359,0.9125,8.0,61.0,8.0,
org.jhotdraw.draw.action.AbstractEditorAction,48.0,8.0,15.0,6.0,1.0,7.0,0.8095238095238094,0.7083333333333333,4.0,11.0,3.0,
org.jhotdraw.draw.action.AbstractSelectedAction,80.0,8.0,24.0,7.0,1.0,16.0,0.8928571428571429,0.78125,12.0,15.0,4.0,
org.jhotdraw.draw.action.AbstractSelectedAction.EventHandler,20.0,2.0,10.0,3.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,
org.jhotdraw.draw.action.AbstractViewAction,57.0,8.0,18.0,6.0,1.0,11.0,0.8928571428571429,0.78125,0.0,12.0,4.0,
org.jhotdraw.draw.action.AlignAction,183.0,5.0,27.0,13.0,2.0,22.0,0.0,0.0,6.0,10.0,0.0,
org.jhotdraw.draw.action.AlignAction.North,25.0,3.0,18.0,8.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.AlignAction.East,25.0,3.0,18.0,8.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.AlignAction.West,25.0,3.0,18.0,8.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.AlignAction.South,25.0,3.0,18.0,8.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.AlignAction.Vertical,25.0,3.0,18.0,8.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.AlignAction.Horizontal,25.0,3.0,18.0,8.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,
org.jhotdraw.draw.action.ApplyAttributesAction,33.0,5.0,22.0,9.0,2.0,17.0,0.75,0.6,0.0,8.0,2.0,
org.jhotdraw.draw.action.AttributeAction,82.0,8.0,34.0,17.0,2.0,31.0,0.7142857142857143,0.625,0.0,11.0,1.0,
org.jhotdraw.draw.action.AttributeToggler,81.0,5.0,33.0,14.0,1.0,29.0,0.5,0.4,0.0,14.0,5.0,
org.jhotdraw.draw.action.ButtonFactory,1077.0,48.0,188.0,83.0,0.0,160.0,1.0106382978723405,0.9895833333333334,0.0,88.0,4.0,
org.jhotdraw.draw.action.ButtonFactory.ToolButtonListener,13.0,2.0,4.0,3.0,1.0,2.0,-0.0,0.0,0.0,3.0,2.0,
org.jhotdraw.draw.action.ColorIcon,55.0,10.0,15.0,6.0,1.0,9.0,0.8222222222222223,0.74,0.0,8.0,5.0,
org.jhotdraw.draw.action.Colors,12.0,2.0,8.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,
org.jhotdraw.draw.action.DefaultAttributeAction,72.0,11.0,31.0,15.0,2.0,27.0,0.75,0.6818181818181819,0.0,9.0,2.0,
org.jhotdraw.draw.action.DrawingEditorProxy,71.0,19.0,40.0,14.0,2.0,21.0,0.5,0.4736842105263158,0.0,21.0,2.0,
org.jhotdraw.draw.action.EditDrawingAction,40.0,5.0,23.0,9.0,2.0,18.0,0.95,0.76,0.0,7.0,5.0,
org.jhotdraw.draw.action.EditDrawingPanel,122.0,9.0,62.0,21.0,1.0,53.0,0.8,0.7111111111111111,0.0,16.0,10.0,
org.jhotdraw.draw.action.EditGridAction,40.0,5.0,23.0,9.0,2.0,18.0,0.95,0.76,0.0,7.0,5.0,
org.jhotdraw.draw.action.EditGridPanel,105.0,4.0,45.0,6.0,1.0,41.0,0.625,0.46875,0.0,10.0,8.0,
org.jhotdraw.draw.action.EditorColorChooserAction,61.0,9.0,32.0,16.0,2.0,27.0,0.7083333333333333,0.6296296296296297,1.0,10.0,3.0,
org.jhotdraw.draw.action.EditorColorIcon,36.0,3.0,8.0,10.0,1.0,6.0,-0.0,0.0,0.0,3.0,3.0,
org.jhotdraw.draw.action.GenericListener,151.0,7.0,45.0,9.0,0.0,40.0,0.0,0.0,0.0,43.0,0.0,
org.jhotdraw.draw.action.GenericListener.DefaultInvoker,43.0,5.0,16.0,8.0,1.0,11.0,1.0,0.8,0.0,26.0,2.0,
org.jhotdraw.draw.action.GroupAction,98.0,9.0,43.0,14.0,2.0,36.0,0.7916666666666667,0.7037037037037037,3.0,14.0,3.0,
org.jhotdraw.draw.action.ImageBevelBorder,138.0,6.0,28.0,12.0,1.0,24.0,0.76,0.6333333333333333,0.0,25.0,5.0,
org.jhotdraw.draw.action.LineDecorationIcon,24.0,4.0,12.0,8.0,1.0,8.0,0.6666666666666666,0.5,0.0,6.0,1.0,
org.jhotdraw.draw.action.MoveAction,47.0,2.0,13.0,7.0,2.0,11.0,-0.0,0.0,4.0,3.0,1.0,
org.jhotdraw.draw.action.MoveAction.East,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveAction.West,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveAction.North,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveAction.South,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveConstrainedAction,75.0,2.0,19.0,9.0,2.0,17.0,-0.0,0.0,4.0,17.0,1.0,
org.jhotdraw.draw.action.MoveConstrainedAction.East,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveConstrainedAction.West,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveConstrainedAction.North,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveConstrainedAction.South,7.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.jhotdraw.draw.action.MoveToBackAction,35.0,3.0,19.0,11.0,2.0,16.0,0.5,0.33333333333333337,0.0,4.0,2.0,
