Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jfree.chart.renderer.xy.StandardXYItemRenderer,459.0,37.0,119.0,44.0,1.0,86.0,0.9351851851851851,0.9099099099099099,1.0,120.0,19.0,
org.jfree.chart.renderer.xy.StandardXYItemRenderer.State,20.0,5.0,6.0,5.0,2.0,1.0,0.9166666666666667,0.7333333333333334,0.0,5.0,3.0,
org.jfree.chart.renderer.xy.VectorRenderer,173.0,6.0,41.0,21.0,1.0,35.0,0.8,0.6666666666666667,0.0,44.0,2.0,
org.jfree.chart.renderer.xy.WindItemRenderer,76.0,3.0,29.0,20.0,1.0,26.0,1.5,1.0,0.0,3.0,1.0,
org.jfree.chart.renderer.xy.XYAreaRenderer,299.0,17.0,80.0,33.0,1.0,65.0,0.9090909090909091,0.8556149732620321,1.0,68.0,12.0,
org.jfree.chart.renderer.xy.XYAreaRenderer.XYAreaRendererState,9.0,1.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,
org.jfree.chart.renderer.xy.XYAreaRenderer2,227.0,13.0,78.0,31.0,1.0,66.0,0.75,0.6923076923076923,1.0,42.0,4.0,
org.jfree.chart.renderer.xy.XYBarRenderer,508.0,29.0,128.0,43.0,1.0,100.0,0.880952380952381,0.8505747126436781,2.0,155.0,10.0,
org.jfree.chart.renderer.xy.XYBarRenderer.XYBarRendererState,12.0,3.0,4.0,3.0,2.0,1.0,0.5,0.33333333333333337,0.0,3.0,1.0,
org.jfree.chart.renderer.xy.XYBlockRenderer,195.0,15.0,46.0,26.0,1.0,31.0,0.738095238095238,0.6888888888888889,0.0,69.0,6.0,
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,408.0,21.0,98.0,37.0,1.0,78.0,0.8300000000000001,0.7904761904761904,0.0,83.0,7.0,
org.jfree.chart.renderer.xy.XYBubbleRenderer,166.0,7.0,56.0,26.0,1.0,50.0,0.9666666666666667,0.8285714285714285,0.0,37.0,5.0,
org.jfree.chart.renderer.xy.XYDifferenceRenderer,685.0,25.0,126.0,36.0,1.0,102.0,0.8472222222222222,0.8133333333333334,0.0,118.0,9.0,
org.jfree.chart.renderer.xy.XYDotRenderer,150.0,13.0,52.0,25.0,1.0,39.0,0.75,0.6923076923076923,0.0,40.0,5.0,
org.jfree.chart.renderer.xy.XYErrorRenderer,173.0,15.0,44.0,26.0,2.0,29.0,0.7571428571428571,0.7066666666666667,0.0,46.0,6.0,
org.jfree.chart.renderer.xy.XYItemRendererState,15.0,3.0,5.0,5.0,1.0,2.0,0.5,0.33333333333333337,5.0,3.0,2.0,
org.jfree.chart.renderer.xy.XYLine3DRenderer,94.0,15.0,28.0,13.0,2.0,13.0,0.8979591836734694,0.8380952380952381,0.0,28.0,8.0,
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,559.0,52.0,129.0,34.0,1.0,84.0,0.922875816993464,0.9051282051282051,6.0,143.0,16.0,
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.State,13.0,3.0,4.0,3.0,2.0,1.0,1.0,0.6666666666666667,1.0,3.0,2.0,
org.jfree.chart.renderer.xy.XYSplineRenderer,162.0,8.0,33.0,21.0,2.0,26.0,0.6428571428571429,0.5625,0.0,30.0,2.0,
org.jfree.chart.renderer.xy.XYSplineRenderer.ControlPoint,22.0,2.0,2.0,5.0,0.0,0.0,0.5,0.25,0.0,8.0,2.0,
org.jfree.chart.renderer.xy.XYStepAreaRenderer,281.0,18.0,62.0,28.0,1.0,46.0,0.9235294117647058,0.8722222222222222,0.0,75.0,11.0,
org.jfree.chart.renderer.xy.XYStepRenderer,126.0,4.0,39.0,24.0,2.0,36.0,1.3333333333333333,1.0,0.0,22.0,1.0,
org.jfree.chart.renderer.xy.YIntervalRenderer,79.0,3.0,31.0,23.0,1.0,28.0,1.5,1.0,0.0,11.0,1.0,
