Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jfree.chart.axis.NumberAxis,715.0,38.0,118.0,37.0,3.0,84.0,0.9582309582309582,0.9330143540669856,5.0,137.0,11.0,
org.jfree.chart.axis.NumberAxis3D,48.0,3.0,21.0,14.0,4.0,19.0,1.5,1.0,0.0,9.0,1.0,
org.jfree.chart.axis.NumberTick,18.0,3.0,5.0,7.0,3.0,3.0,-0.0,0.0,1.0,2.0,1.0,
org.jfree.chart.axis.NumberTickUnit,50.0,7.0,16.0,9.0,2.0,11.0,0.75,0.6428571428571428,0.0,17.0,2.0,
org.jfree.chart.axis.PeriodAxis,614.0,46.0,177.0,44.0,3.0,133.0,0.8857142857142857,0.8664596273291926,0.0,157.0,16.0,
org.jfree.chart.axis.PeriodAxisLabelInfo,156.0,16.0,35.0,18.0,1.0,20.0,0.8761904761904762,0.8214285714285714,0.0,50.0,17.0,
org.jfree.chart.axis.QuarterDateFormat,68.0,7.0,14.0,12.0,1.0,10.0,0.9722222222222222,0.8333333333333334,0.0,16.0,6.0,
org.jfree.chart.axis.SegmentedTimeline,653.0,45.0,123.0,16.0,1.0,87.0,0.9642857142857143,0.9428571428571428,0.0,102.0,20.0,
org.jfree.chart.axis.SegmentedTimeline.Segment,152.0,29.0,35.0,6.0,1.0,11.0,0.7142857142857143,0.6896551724137931,1.0,47.0,4.0,
org.jfree.chart.axis.SegmentedTimeline.SegmentRange,51.0,6.0,17.0,5.0,2.0,11.0,0.8,0.6666666666666667,1.0,16.0,1.0,
org.jfree.chart.axis.SegmentedTimeline.BaseTimelineSegmentRange,6.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.jfree.chart.axis.StandardTickUnitSource,31.0,6.0,12.0,7.0,1.0,7.0,0.8,0.6666666666666667,0.0,8.0,1.0,
org.jfree.chart.axis.SubCategoryAxis,218.0,13.0,68.0,30.0,3.0,55.0,0.75,0.6923076923076923,0.0,61.0,5.0,
org.jfree.chart.axis.SymbolAxis,426.0,21.0,89.0,34.0,4.0,68.0,0.8642857142857142,0.8231292517006803,0.0,103.0,9.0,
org.jfree.chart.axis.Tick,63.0,8.0,11.0,7.0,1.0,3.0,0.7714285714285715,0.675,2.0,24.0,5.0,
org.jfree.chart.axis.TickType,34.0,4.0,6.0,4.0,1.0,2.0,0.7777777777777777,0.5833333333333333,0.0,13.0,1.0,
org.jfree.chart.axis.TickUnit,59.0,8.0,10.0,7.0,1.0,3.0,0.7142857142857143,0.625,2.0,24.0,3.0,
org.jfree.chart.axis.TickUnits,61.0,9.0,21.0,11.0,1.0,13.0,0.625,0.5555555555555556,0.0,20.0,2.0,
org.jfree.chart.axis.TickUnitSource,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,
org.jfree.chart.axis.Timeline,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,
org.jfree.chart.axis.ValueAxis,699.0,68.0,148.0,34.0,2.0,88.0,0.9624292331446217,0.9482758620689655,4.0,195.0,33.0,
org.jfree.chart.axis.ValueTick,39.0,5.0,8.0,8.0,2.0,4.0,0.375,0.30000000000000004,2.0,12.0,2.0,
org.jfree.chart.block.AbstractBlock,249.0,39.0,86.0,19.0,1.0,53.0,0.8453947368421053,0.8237179487179487,6.0,78.0,9.0,
org.jfree.chart.block.Arrangement,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,
org.jfree.chart.block.Block,9.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,
org.jfree.chart.block.BlockBorder,89.0,11.0,28.0,13.0,1.0,21.0,0.8,0.7272727272727273,0.0,23.0,4.0,
org.jfree.chart.block.BlockContainer,110.0,14.0,49.0,21.0,2.0,38.0,0.7179487179487178,0.6666666666666667,1.0,31.0,3.0,
org.jfree.chart.block.BlockFrame,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,
org.jfree.chart.block.BlockParams,28.0,7.0,7.0,2.0,1.0,0.0,0.6666666666666666,0.5714285714285714,0.0,7.0,3.0,
org.jfree.chart.block.BlockResult,12.0,3.0,3.0,1.0,1.0,0.0,-0.0,0.0,0.0,3.0,1.0,
org.jfree.chart.block.BorderArrangement,361.0,10.0,44.0,14.0,1.0,34.0,0.462962962962963,0.41666666666666663,0.0,95.0,6.0,
org.jfree.chart.block.CenterArrangement,131.0,13.0,33.0,14.0,1.0,20.0,1.0833333333333333,1.0,0.0,58.0,1.0,
org.jfree.chart.block.ColorBlock,46.0,7.0,18.0,13.0,2.0,12.0,0.6666666666666666,0.5714285714285714,0.0,14.0,3.0,
org.jfree.chart.block.ColumnArrangement,197.0,11.0,36.0,17.0,1.0,26.0,0.86,0.7818181818181819,0.0,71.0,5.0,
org.jfree.chart.block.EmptyBlock,17.0,4.0,6.0,5.0,2.0,3.0,1.3333333333333333,1.0,0.0,3.0,1.0,
org.jfree.chart.block.EntityBlockParams,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.block.EntityBlockResult,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.block.FlowArrangement,223.0,14.0,41.0,17.0,1.0,28.0,0.8923076923076922,0.8285714285714285,0.0,79.0,5.0,
org.jfree.chart.block.GridArrangement,138.0,9.0,34.0,15.0,1.0,25.0,0.7083333333333333,0.6296296296296297,0.0,58.0,3.0,
org.jfree.chart.block.LabelBlock,132.0,18.0,51.0,21.0,2.0,36.0,0.7573529411764706,0.7152777777777778,0.0,35.0,9.0,
org.jfree.chart.block.LengthConstraintType,44.0,5.0,9.0,5.0,1.0,4.0,0.9,0.72,0.0,19.0,2.0,
org.jfree.chart.block.LineBorder,99.0,9.0,34.0,16.0,1.0,26.0,0.6875,0.6111111111111112,0.0,29.0,6.0,
org.jfree.chart.block.RectangleConstraint,153.0,19.0,22.0,7.0,0.0,7.0,0.6507936507936508,0.6165413533834587,0.0,49.0,6.0,
