Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.codec.net.URLCodec,154.0,14.0,25.0,9.0,2.0,18.0,0.8846153846153846,0.8214285714285714,0.0,60.0,4.0,
org.apache.commons.codec.net.Utils,9.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,
org.apache.commons.codec.StringDecoder,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,
org.apache.commons.codec.StringEncoder,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,
org.apache.commons.codec.StringEncoderComparator,24.0,3.0,4.0,5.0,1.0,2.0,-0.0,0.0,0.0,3.0,1.0,
org.apache.commons.codec.binary.Base32InputStreamTest,248.0,19.0,48.0,11.0,0.0,29.0,0.8055555555555556,0.7631578947368421,0.0,32.0,4.0,
org.apache.commons.codec.binary.Base32OutputStreamTest,145.0,9.0,21.0,7.0,0.0,12.0,0.8125,0.7222222222222222,0.0,22.0,2.0,
org.apache.commons.codec.binary.Base32Test,93.0,7.0,18.0,4.0,0.0,11.0,1.0,0.8571428571428572,0.0,16.0,3.0,
org.apache.commons.codec.binary.Base32TestData,64.0,6.0,11.0,6.0,0.0,6.0,1.1,0.9166666666666666,0.0,14.0,4.0,
org.apache.commons.codec.binary.Base64Codec13Test,405.0,12.0,21.0,8.0,0.0,9.0,0.45454545454545453,0.41666666666666663,0.0,28.0,3.0,
org.apache.commons.codec.binary.Base64InputStreamTest,294.0,22.0,56.0,11.0,0.0,34.0,0.8333333333333334,0.7954545454545454,0.0,35.0,4.0,
org.apache.commons.codec.binary.Base64OutputStreamTest,180.0,10.0,28.0,6.0,0.0,18.0,0.8518518518518517,0.7666666666666666,0.0,23.0,3.0,
org.apache.commons.codec.binary.Base64Test,950.0,58.0,111.0,8.0,0.0,54.0,1.0,0.9827586206896551,0.0,77.0,1.0,
org.apache.commons.codec.binary.Base64TestData,156.0,6.0,12.0,5.0,0.0,7.0,1.15,0.9583333333333334,0.0,14.0,8.0,
org.apache.commons.codec.binary.BaseNCodecTest,61.0,7.0,14.0,5.0,0.0,7.0,0.16666666666666666,0.1428571428571429,0.0,7.0,1.0,
org.apache.commons.codec.binary.BinaryCodecTest,1028.0,16.0,33.0,5.0,0.0,17.0,0.4,0.375,0.0,22.0,9.0,
org.apache.commons.codec.binary.Codec105ErrorInputStream,21.0,2.0,1.0,2.0,1.0,0.0,-0.0,0.0,0.0,8.0,2.0,
org.apache.commons.codec.binary.HexTest,218.0,24.0,57.0,11.0,0.0,35.0,0.9565217391304348,0.9166666666666666,0.0,41.0,2.0,
org.apache.commons.codec.binary.StringUtilsTest,140.0,19.0,42.0,3.0,0.0,23.0,0.8333333333333334,0.7894736842105263,0.0,21.0,4.0,
org.apache.commons.codec.BinaryEncoderAbstractTest,16.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,
org.apache.commons.codec.CharEncodingTest,30.0,7.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.codec.CharsetsTest,33.0,7.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.codec.DecoderExceptionTest,28.0,4.0,11.0,3.0,0.0,7.0,0.6666666666666666,0.5,0.0,4.0,2.0,
org.apache.commons.codec.digest.Apr1CryptTest,50.0,8.0,15.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,
org.apache.commons.codec.digest.B64Test,14.0,2.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.codec.digest.CryptTest,21.0,4.0,10.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,
org.apache.commons.codec.digest.DigestUtilsTest,202.0,18.0,45.0,7.0,0.0,27.0,0.5882352941176471,0.5555555555555556,0.0,18.0,1.0,
org.apache.commons.codec.digest.Md5CryptTest,38.0,7.0,15.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.codec.digest.Sha256CryptTest,42.0,7.0,14.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.codec.digest.Sha2CryptTest,6.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.codec.digest.Sha512CryptTest,49.0,9.0,17.0,1.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,
org.apache.commons.codec.digest.UnixCryptTest,48.0,9.0,19.0,2.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,
org.apache.commons.codec.EncoderExceptionTest,28.0,4.0,11.0,3.0,0.0,7.0,0.6666666666666666,0.5,0.0,4.0,2.0,
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest,146.0,21.0,55.0,7.0,1.0,34.0,1.0,0.9523809523809523,0.0,30.0,1.0,
org.apache.commons.codec.language.bm.CacheSubSequencePerformanceTest,53.0,4.0,11.0,5.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.codec.language.bm.LanguageGuessingTest,43.0,3.0,7.0,4.0,0.0,4.0,0.8333333333333334,0.5555555555555556,0.0,3.0,6.0,
org.apache.commons.codec.language.bm.PhoneticEnginePerformanceTest,15.0,1.0,6.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest,139.0,4.0,17.0,9.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,
org.apache.commons.codec.language.bm.PhoneticEngineTest,51.0,3.0,11.0,8.0,0.0,8.0,0.5714285714285714,0.38095238095238093,0.0,6.0,7.0,
org.apache.commons.codec.language.bm.RuleTest,104.0,4.0,26.0,9.0,0.0,22.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.codec.language.bm.RuleTest.NegativeIntegerBaseMatcher,10.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,
