Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
com.google.common.base.MoreObjects,123.0,5.0,20.0,15.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,
com.google.common.base.MoreObjects.ToStringHelper,103.0,20.0,17.0,12.0,0.0,11.0,0.9736842105263158,0.925,0.0,25.0,4.0,
com.google.common.base.MoreObjects.ToStringHelper.ValueHolder,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
com.google.common.base.Objects,128.0,7.0,20.0,15.0,0.0,15.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.base.Objects.ToStringHelper,96.0,20.0,12.0,12.0,0.0,6.0,0.9736842105263158,0.925,0.0,23.0,4.0,
com.google.common.base.Objects.ToStringHelper.ValueHolder,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
com.google.common.base.Optional,57.0,16.0,23.0,7.0,1.0,9.0,1.0666666666666667,1.0,2.0,19.0,1.0,
com.google.common.base.PairwiseEquivalence,43.0,6.0,17.0,10.0,1.0,11.0,0.6,0.5,0.0,12.0,2.0,
com.google.common.base.Platform,16.0,4.0,12.0,8.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,
com.google.common.base.Preconditions,135.0,19.0,22.0,10.0,0.0,11.0,0.0,0.0,0.0,60.0,0.0,
com.google.common.base.Predicate,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,
com.google.common.base.Predicates,79.0,20.0,33.0,22.0,0.0,17.0,0.0,0.0,0.0,20.0,0.0,
com.google.common.base.InstanceOfPredicate,28.0,5.0,9.0,7.0,1.0,4.0,0.625,0.5,0.0,7.0,2.0,
com.google.common.base.AssignableFromPredicate,28.0,5.0,9.0,7.0,1.0,4.0,0.625,0.5,0.0,7.0,2.0,
com.google.common.base.ContainsPatternPredicate,33.0,5.0,16.0,7.0,1.0,11.0,0.625,0.5,1.0,7.0,2.0,
com.google.common.base.ContainsPatternFromStringPredicate,11.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,
com.google.common.base.NotPredicate,27.0,5.0,9.0,8.0,1.0,4.0,0.625,0.5,0.0,7.0,2.0,
com.google.common.base.AndPredicate,32.0,5.0,10.0,8.0,1.0,5.0,0.625,0.5,0.0,10.0,2.0,
com.google.common.base.OrPredicate,32.0,5.0,10.0,8.0,1.0,5.0,0.625,0.5,0.0,10.0,2.0,
com.google.common.base.IsEqualToPredicate,27.0,5.0,7.0,7.0,1.0,2.0,0.625,0.5,0.0,7.0,2.0,
com.google.common.base.InPredicate,33.0,5.0,9.0,8.0,1.0,4.0,0.625,0.5,0.0,11.0,2.0,
com.google.common.base.CompositionPredicate,29.0,5.0,12.0,10.0,1.0,7.0,0.41666666666666663,0.33333333333333337,0.0,7.0,3.0,
com.google.common.base.Present,62.0,12.0,16.0,12.0,2.0,6.0,0.6363636363636364,0.5833333333333333,0.0,14.0,2.0,
com.google.common.base.SmallCharMatcher,85.0,7.0,14.0,10.0,4.0,7.0,0.8333333333333334,0.7142857142857143,0.0,28.0,7.0,
com.google.common.base.Splitter,273.0,18.0,51.0,20.0,0.0,40.0,0.7941176470588235,0.75,0.0,36.0,4.0,
com.google.common.base.Splitter.MapSplitter,25.0,2.0,12.0,6.0,0.0,10.0,0.33333333333333326,0.16666666666666663,0.0,3.0,3.0,
com.google.common.base.Splitter.Strategy,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.base.Splitter.SplittingIterator,59.0,4.0,10.0,7.0,2.0,6.0,0.7333333333333334,0.55,0.0,16.0,5.0,
com.google.common.base.Stopwatch,107.0,15.0,26.0,9.0,0.0,14.0,0.7142857142857143,0.6666666666666667,0.0,41.0,4.0,
com.google.common.base.Strings,94.0,10.0,30.0,8.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,
com.google.common.base.Supplier,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,
com.google.common.base.Suppliers,178.0,7.0,24.0,17.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,
com.google.common.base.Suppliers.SupplierComposition,29.0,5.0,10.0,10.0,1.0,5.0,0.41666666666666663,0.33333333333333337,0.0,7.0,3.0,
com.google.common.base.Suppliers.MemoizingSupplier,28.0,3.0,4.0,4.0,1.0,1.0,0.875,0.5833333333333333,0.0,6.0,7.0,
com.google.common.base.Suppliers.ExpiringMemoizingSupplier,34.0,3.0,8.0,6.0,1.0,5.0,0.7,0.4666666666666667,0.0,6.0,9.0,
com.google.common.base.Suppliers.SupplierOfInstance,27.0,5.0,7.0,7.0,1.0,2.0,0.625,0.5,0.0,7.0,2.0,
com.google.common.base.Suppliers.ThreadSafeSupplier,17.0,3.0,4.0,3.0,1.0,1.0,0.75,0.5,0.0,3.0,2.0,
com.google.common.base.Suppliers.SupplierFunction,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
com.google.common.base.Throwables,127.0,17.0,36.0,17.0,0.0,21.0,0.975,0.9176470588235294,0.0,34.0,5.0,
com.google.common.base.Ticker,17.0,3.0,4.0,2.0,0.0,1.0,1.0,0.6666666666666667,0.0,3.0,0.0,
com.google.common.base.Utf8,106.0,7.0,11.0,7.0,0.0,5.0,0.0,0.0,0.0,42.0,0.0,
com.google.common.base.Verify,28.0,5.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,
com.google.common.base.VerifyException,14.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.AbstractCache,119.0,12.0,43.0,15.0,1.0,32.0,0.0,0.0,1.0,23.0,0.0,
com.google.common.cache.AbstractCache.StatsCounter,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,
com.google.common.cache.AbstractCache.SimpleStatsCounter,50.0,8.0,31.0,5.0,1.0,23.0,0.6904761904761906,0.6041666666666667,0.0,8.0,6.0,
com.google.common.cache.AbstractLoadingCache,30.0,5.0,13.0,10.0,2.0,8.0,0.0,0.0,0.0,10.0,0.0,
com.google.common.cache.Cache,16.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,
com.google.common.cache.CacheBuilder,327.0,43.0,61.0,28.0,0.0,20.0,0.9505494505494505,0.9284436493738819,0.0,64.0,26.0,
com.google.common.cache.CacheBuilderSpec,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
com.google.common.cache.CacheBuilderSpec.ValueParser,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,
com.google.common.cache.IntegerParser,13.0,2.0,7.0,3.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,
com.google.common.cache.LongParser,13.0,2.0,7.0,3.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,
