Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.lang.ArrayUtilsRemoveTest,412.0,19.0,32.0,13.0,1.0,13.0,0.0,0.0,0.0,46.0,0.0,
org.apache.commons.lang.ArrayUtilsTest,119.0,10.0,28.0,15.0,1.0,18.0,0.0,0.0,0.0,17.0,0.0,
org.apache.commons.lang.BitFieldTest,152.0,16.0,64.0,5.0,1.0,48.0,0.13333333333333333,0.125,0.0,25.0,3.0,
org.apache.commons.lang.BooleanUtilsTest,468.0,45.0,76.0,9.0,1.0,31.0,0.0,0.0,0.0,62.0,0.0,
org.apache.commons.lang.builder.CompareToBuilderTest,929.0,52.0,68.0,17.0,1.0,17.0,0.0,0.0,0.0,76.0,0.0,
org.apache.commons.lang.builder.CompareToBuilderTest.TestObject,26.0,5.0,5.0,4.0,1.0,0.0,-0.0,0.0,7.0,9.0,1.0,
org.apache.commons.lang.builder.CompareToBuilderTest.TestSubObject,20.0,3.0,4.0,5.0,2.0,2.0,0.5,0.33333333333333337,0.0,6.0,1.0,
org.apache.commons.lang.builder.CompareToBuilderTest.TestTransientSubObject,7.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,
org.apache.commons.lang.builder.DefaultToStringStyleTest,78.0,11.0,28.0,11.0,1.0,17.0,0.4,0.36363636363636365,0.0,11.0,2.0,
org.apache.commons.lang.builder.EqualsBuilderTest,798.0,48.0,81.0,24.0,1.0,34.0,0.0,0.0,0.0,69.0,0.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestObject,23.0,5.0,6.0,4.0,0.0,2.0,0.25,0.19999999999999996,0.0,10.0,1.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestSubObject,25.0,5.0,8.0,5.0,2.0,4.0,0.25,0.19999999999999996,0.0,10.0,1.0,
org.apache.commons.lang.builder.EqualsBuilderTest.TestEmptySubObject,5.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
