Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.acra.util.HttpsSocketFactoryFactory,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.acra.util.Installation,41.0,3.0,19.0,6.0,0.0,16.0,1.0,0.6666666666666667,0.0,9.0,2.0,
org.acra.util.JSONReportBuilder,104.0,4.0,36.0,12.0,0.0,32.0,0.0,0.0,0.0,35.0,0.0,
org.acra.util.JSONReportBuilder.JSONReportException,6.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.acra.util.NaiveTrustManager,14.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,
org.acra.util.PackageManagerWrapper,31.0,3.0,8.0,5.0,0.0,5.0,-0.0,0.0,0.0,13.0,1.0,
org.acra.util.ReflectionException,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.acra.util.ReflectionHelper,14.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,
org.acra.util.ReportUtils,81.0,7.0,39.0,14.0,0.0,32.0,0.0,0.0,0.0,22.0,0.0,
org.acra.util.TlsSniSocketFactory,87.0,7.0,43.0,16.0,1.0,37.0,0.9166666666666666,0.7857142857142857,0.0,16.0,6.0,
org.acra.util.ToastSender,9.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,
org.acra.log.NonAndroidLog,92.0,13.0,16.0,7.0,1.0,9.0,0.7142857142857143,0.6593406593406593,0.0,24.0,7.0,
org.acra.util.HttpRequestTest,33.0,2.0,17.0,8.0,0.0,15.0,1.0,0.5,0.0,4.0,1.0,
